"","location","elevation","elev_units","coords.x1","coords.x2","optional"
"7751","858-NW",621,"meters",-111.48675,54.61285,TRUE
"7752","859-NW",585,"meters",-111.148102,54.523681,TRUE
"7753","1027-NW",645,"meters",-110.263603,53.544391,TRUE
"7754","1210-NW",885,"meters",-114.774429,52.939247,TRUE
"7755","1241-NW",1005,"meters",-114.527908,52.77021,TRUE
"7756","1263-NW",1600,"meters",-116.629959,52.76136,TRUE
"7757","1279-NW",820,"meters",-112.000008,52.260726,TRUE
"7758","1292-NW",1559,"meters",-116.379936,52.525878,TRUE
"7759","1307-NW",830,"meters",-112.009926,52.087726,TRUE
"7760","1322-NW",1626,"meters",-116.184082,52.360622,TRUE
"7761","1381-NW",1020,"meters",-114.146881,51.787006,TRUE
"7762","1482-NW",780,"meters",-111.315002,50.731811,TRUE
"7763","1533-NW",1008,"meters",-113.452827,50.434459,TRUE
"7764","1546-NW",2172,"meters",-114.818291,50.40345,TRUE
"7765","1606-NW",945,"meters",-112.45948,49.574409,TRUE
"7766","1623-NW",1026,"meters",-112.554527,49.380474,TRUE
"7767","1640-NW",1219,"meters",-112.653221,49.207878,TRUE
"7768","182-NW",245,"meters",-110.64372,58.5611,TRUE
"7769","183-NW",277,"meters",-110.255699,58.498306,TRUE
"7770","18-NW",290,"meters",-110.840218,59.662021,TRUE
"7771","317-NW",309,"meters",-115.236893,58.089836,TRUE
"7772","319-NW",316,"meters",-114.65097,58.031906,TRUE
"7773","332-NW",541,"meters",-110.360809,57.578437,TRUE
"7774","348-NW",369,"meters",-114.615318,57.822563,TRUE
"7775","35-NW",228,"meters",-111.631203,59.557568,TRUE
"7776","362-NW",504,"meters",-110.07328,57.377433,TRUE
"7777","36-NW",231,"meters",-111.286217,59.510143,TRUE
"7778","392-NW",481,"meters",-110.14296,57.174755,TRUE
"7779","445-NW",504,"meters",-112.584282,57.102642,TRUE
"7780","555-NW",550,"meters",-117.039635,56.762229,TRUE
"7781","589-NW",582,"meters",-116.039406,56.490123,TRUE
"7782","621-NW",613,"meters",-116.141838,56.331802,TRUE
"7783","651-NW",654,"meters",-116.832489,56.221805,TRUE
"7784","652-NW",692,"meters",-116.444389,56.165103,TRUE
"7785","653-NW",675,"meters",-116.120285,56.148235,TRUE
"7786","667-NW",670,"meters",-111.70414,55.709445,TRUE
"7787","693-NW",588,"meters",-113.3946,55.743892,TRUE
"7788","723-NW",932,"meters",-113.688354,55.58533,TRUE
"7789","724-NW",710,"meters",-113.352173,55.564033,TRUE
"7790","755-NW",665,"meters",-113.453072,55.346961,TRUE
"7791","860-NW",583,"meters",-110.877342,54.539394,TRUE
"7792","1027-NW",645,"meters",-110.263603,53.544391,TRUE
"7793","1088-NW",674,"meters",-112.158195,53.382904,TRUE
"7794","1153-NW",709,"meters",-112.365883,53.044696,TRUE
"7795","1178-NW",870,"meters",-114.714417,53.104702,TRUE
"7796","1179-NW",829,"meters",-114.470749,53.097267,TRUE
"7797","1263-NW",1600,"meters",-116.629959,52.76136,TRUE
"7798","1307-NW",830,"meters",-112.009926,52.087726,TRUE
"7799","1321-NW",1499,"meters",-116.364555,52.361106,TRUE
"7800","1322-NW",1626,"meters",-116.184082,52.360622,TRUE
"7801","1438-NW",720,"meters",-111.487175,51.101787,TRUE
"7802","1467-NW",1524,"meters",-115.465797,51.19226,TRUE
"7803","1470-NW",1332,"meters",-114.706436,51.13845,TRUE
"7804","1515-NW",1022,"meters",-113.11792,50.550643,TRUE
"7805","154-NW",257,"meters",-110.185188,58.704395,TRUE
"7806","1594-NW",839,"meters",-111.181854,49.604824,TRUE
"7807","1605-NW",889,"meters",-112.838814,49.646911,TRUE
"7808","1621-NW",1068,"meters",-113.165291,49.447513,TRUE
"7809","1623-NW",1026,"meters",-112.554527,49.380474,TRUE
"7810","182-NW",245,"meters",-110.64372,58.5611,TRUE
"7811","183-NW",277,"meters",-110.255699,58.498306,TRUE
"7812","210-NW",222,"meters",-110.99514,58.363521,TRUE
"7813","318-NW",308,"meters",-114.909676,58.072975,TRUE
"7814","319-NW",316,"meters",-114.65097,58.031906,TRUE
"7815","346-NW",326,"meters",-115.381592,57.92984,TRUE
"7816","377-NW",376,"meters",-115.019257,57.717964,TRUE
"7817","392-NW",481,"meters",-110.14296,57.174755,TRUE
"7818","415-NW",550,"meters",-112.510162,57.246872,TRUE
"7819","416-NW",453,"meters",-112.114517,57.262725,TRUE
"7820","588-NW",630,"meters",-116.374451,56.568489,TRUE
"7821","5-NW",261,"meters",-111.13752,59.901664,TRUE
"7822","603-NW",697,"meters",-111.547501,56.078948,TRUE
"7823","620-NW",631,"meters",-116.406296,56.372554,TRUE
"7824","724-NW",710,"meters",-113.352173,55.564033,TRUE
"7825","859-NW",585,"meters",-111.148102,54.523681,TRUE
"7826","1639-NW",1105,"meters",-112.923218,49.284225,TRUE
"7827","1026-NW",629,"meters",-110.593414,53.58126,TRUE
"7828","1059-NW",641,"meters",-110.965874,53.442836,TRUE
"7829","1119-NW",768,"meters",-112.840141,53.304233,TRUE
"7830","1121-NW",685,"meters",-112.265266,53.216674,TRUE
"7831","1180-NW",881,"meters",-114.158813,53.092289,TRUE
"7832","1292-NW",1559,"meters",-116.379936,52.525878,TRUE
"7833","1357-NW",981,"meters",-113.804253,51.950893,TRUE
"7834","1358-NW",932,"meters",-113.583092,51.934963,TRUE
"7835","1407-NW",946,"meters",-113.706932,51.548641,TRUE
"7836","1438-NW",720,"meters",-111.487175,51.101787,TRUE
"7837","1467-NW",1524,"meters",-115.465797,51.19226,TRUE
"7838","1513-NW",1009,"meters",-113.658997,50.600318,TRUE
"7839","1514-NW",985,"meters",-113.393295,50.614959,TRUE
"7840","1515-NW",1022,"meters",-113.11792,50.550643,TRUE
"7841","1622-NW",973,"meters",-112.854454,49.471233,TRUE
"7842","16-NW",226,"meters",-111.459206,59.737674,TRUE
"7843","181-NW",210,"meters",-110.968216,58.554272,TRUE
"7844","183-NW",277,"meters",-110.255699,58.498306,TRUE
"7845","210-NW",222,"meters",-110.99514,58.363521,TRUE
"7846","211-NW",288,"meters",-110.641006,58.377475,TRUE
"7847","319-NW",316,"meters",-114.65097,58.031906,TRUE
"7848","332-NW",541,"meters",-110.360809,57.578437,TRUE
"7849","347-NW",358,"meters",-114.985161,57.864459,TRUE
"7850","362-NW",504,"meters",-110.07328,57.377433,TRUE
"7851","392-NW",481,"meters",-110.14296,57.174755,TRUE
"7852","447-NW",384,"meters",-111.88485,57.008949,TRUE
"7853","635-NW",682,"meters",-111.675308,55.89463,TRUE
"7854","651-NW",654,"meters",-116.832489,56.221805,TRUE
"7855","666-NW",681,"meters",-112.066238,55.765548,TRUE
"7856","692-NW",588,"meters",-113.67171,55.78749,TRUE
"7857","723-NW",932,"meters",-113.688354,55.58533,TRUE
"7858","755-NW",665,"meters",-113.453072,55.346961,TRUE
"7859","826-NW",640,"meters",-111.481438,54.784748,TRUE
"7860","1060-NW",610,"meters",-110.70417,53.388893,TRUE
"7861","1061-NW",666,"meters",-110.372124,53.320686,TRUE
"7862","1121-NW",685,"meters",-112.265266,53.216674,TRUE
"7863","1180-NW",881,"meters",-114.158813,53.092289,TRUE
"7864","1210-NW",885,"meters",-114.774429,52.939247,TRUE
"7865","1211-NW",987,"meters",-114.499779,52.919757,TRUE
"7866","1226-NW",675,"meters",-110.134407,52.411136,TRUE
"7867","1255-NW",680,"meters",-110.482674,52.231151,TRUE
"7868","1264-NW",1429,"meters",-116.383934,52.716617,TRUE
"7869","1280-NW",782,"meters",-111.68856,52.20568,TRUE
"7870","1291-NW",1814,"meters",-116.653679,52.590427,TRUE
"7871","1356-NW",963,"meters",-114.136139,51.942356,TRUE
"7872","1357-NW",981,"meters",-113.804253,51.950893,TRUE
"7873","1426-NW",1418,"meters",-114.844032,51.522579,TRUE
"7874","1438-NW",720,"meters",-111.487175,51.101787,TRUE
"7875","1459-NW",705,"meters",-111.830009,50.936084,TRUE
"7876","1460-NW",694,"meters",-111.546654,50.953685,TRUE
"7877","1461-NW",720,"meters",-111.286209,50.907531,TRUE
"7878","1470-NW",1332,"meters",-114.706436,51.13845,TRUE
"7879","1481-NW",708,"meters",-111.609749,50.746772,TRUE
"7880","1494-NW",986,"meters",-113.578979,50.8376,TRUE
"7881","154-NW",257,"meters",-110.185188,58.704395,TRUE
"7882","1560-NW",810,"meters",-111.014114,49.918876,TRUE
"7883","1577-NW",802,"meters",-111.022934,49.729866,TRUE
"7884","1639-NW",1105,"meters",-112.923218,49.284225,TRUE
"7885","17-NW",247,"meters",-111.143211,59.700065,TRUE
"7886","183-NW",277,"meters",-110.255699,58.498306,TRUE
"7887","211-NW",288,"meters",-110.641006,58.377475,TRUE
"7888","348-NW",369,"meters",-114.615318,57.822563,TRUE
"7889","36-NW",231,"meters",-111.286217,59.510143,TRUE
"7890","378-NW",431,"meters",-114.752853,57.655117,TRUE
"7891","415-NW",550,"meters",-112.510162,57.246872,TRUE
"7892","416-NW",453,"meters",-112.114517,57.262725,TRUE
"7893","417-NW",325,"meters",-111.831306,57.194435,TRUE
"7894","446-NW",416,"meters",-112.259789,57.059207,TRUE
"7895","477-NW",475,"meters",-111.964401,56.868309,TRUE
"7896","481-NW",469,"meters",-110.673233,56.698806,TRUE
"7897","588-NW",630,"meters",-116.374451,56.568489,TRUE
"7898","604-NW",722,"meters",-111.209465,56.039344,TRUE
"7899","619-NW",668,"meters",-116.711296,56.345371,TRUE
"7900","621-NW",613,"meters",-116.141838,56.331802,TRUE
"7901","652-NW",692,"meters",-116.444389,56.165103,TRUE
"7902","693-NW",588,"meters",-113.3946,55.743892,TRUE
"7903","724-NW",710,"meters",-113.352173,55.564033,TRUE
"7904","754-NW",674,"meters",-113.770721,55.403594,TRUE
"7905","826-NW",640,"meters",-111.481438,54.784748,TRUE
"7906","1026-NW",629,"meters",-110.593414,53.58126,TRUE
"7907","1119-NW",768,"meters",-112.840141,53.304233,TRUE
"7908","1151-NW",746,"meters",-112.907288,53.13713,TRUE
"7909","1263-NW",1600,"meters",-116.629959,52.76136,TRUE
"7910","1321-NW",1499,"meters",-116.364555,52.361106,TRUE
"7911","1357-NW",981,"meters",-113.804253,51.950893,TRUE
"7912","1466-NW",1453,"meters",-115.772804,51.198032,TRUE
"7913","1513-NW",1009,"meters",-113.658997,50.600318,TRUE
"7914","1532-NW",1021,"meters",-113.659668,50.450141,TRUE
"7915","1578-NW",983,"meters",-110.767006,49.69857,TRUE
"7916","1579-NW",1087,"meters",-110.570435,49.674991,TRUE
"7917","1605-NW",889,"meters",-112.838814,49.646911,TRUE
"7918","1621-NW",1068,"meters",-113.165291,49.447513,TRUE
"7919","17-NW",247,"meters",-111.143211,59.700065,TRUE
"7920","181-NW",210,"meters",-110.968216,58.554272,TRUE
"7921","211-NW",288,"meters",-110.641006,58.377475,TRUE
"7922","347-NW",358,"meters",-114.985161,57.864459,TRUE
"7923","36-NW",231,"meters",-111.286217,59.510143,TRUE
"7924","376-NW",513,"meters",-115.406548,57.746974,TRUE
"7925","416-NW",453,"meters",-112.114517,57.262725,TRUE
"7926","446-NW",416,"meters",-112.259789,57.059207,TRUE
"7927","604-NW",722,"meters",-111.209465,56.039344,TRUE
"7928","620-NW",631,"meters",-116.406296,56.372554,TRUE
"7929","621-NW",613,"meters",-116.141838,56.331802,TRUE
"7930","692-NW",588,"meters",-113.67171,55.78749,TRUE
"7931","723-NW",932,"meters",-113.688354,55.58533,TRUE
"7932","754-NW",674,"meters",-113.770721,55.403594,TRUE
"7933","858-NW",621,"meters",-111.48675,54.61285,TRUE
"7934","859-NW",585,"meters",-111.148102,54.523681,TRUE
"7935","994-NW",577,"meters",-110.260529,53.7266,TRUE
"7936","1088-NW",674,"meters",-112.158195,53.382904,TRUE
"7937","1121-NW",685,"meters",-112.265266,53.216674,TRUE
"7938","1194-NW",692,"meters",-110.093994,52.549476,TRUE
"7939","1263-NW",1600,"meters",-116.629959,52.76136,TRUE
"7940","1278-NW",813,"meters",-112.278847,52.287441,TRUE
"7941","1425-NW",1653,"meters",-115.188652,51.51881,TRUE
"7942","1437-NW",735,"meters",-111.760864,51.105411,TRUE
"7943","1460-NW",694,"meters",-111.546654,50.953685,TRUE
"7944","1481-NW",708,"meters",-111.609749,50.746772,TRUE
"7945","1482-NW",780,"meters",-111.315002,50.731811,TRUE
"7946","1496-NW",872,"meters",-113.013054,50.746158,TRUE
"7947","1513-NW",1009,"meters",-113.658997,50.600318,TRUE
"7948","17-NW",247,"meters",-111.143211,59.700065,TRUE
"7949","183-NW",277,"meters",-110.255699,58.498306,TRUE
"7950","18-NW",290,"meters",-110.840218,59.662021,TRUE
"7951","211-NW",288,"meters",-110.641006,58.377475,TRUE
"7952","347-NW",358,"meters",-114.985161,57.864459,TRUE
"7953","36-NW",231,"meters",-111.286217,59.510143,TRUE
"7954","376-NW",513,"meters",-115.406548,57.746974,TRUE
"7955","391-NW",513,"meters",-110.455292,57.260524,TRUE
"7956","481-NW",469,"meters",-110.673233,56.698806,TRUE
"7957","4-NW",234,"meters",-111.43428,59.919475,TRUE
"7958","587-NW",580,"meters",-116.733871,56.55088,TRUE
"7959","604-NW",722,"meters",-111.209465,56.039344,TRUE
"7960","619-NW",668,"meters",-116.711296,56.345371,TRUE
"7961","620-NW",631,"meters",-116.406296,56.372554,TRUE
"7962","621-NW",613,"meters",-116.141838,56.331802,TRUE
"7963","652-NW",692,"meters",-116.444389,56.165103,TRUE
"7964","653-NW",675,"meters",-116.120285,56.148235,TRUE
"7965","667-NW",670,"meters",-111.70414,55.709445,TRUE
"7966","691-NW",585,"meters",-113.99424,55.805694,TRUE
"7967","692-NW",588,"meters",-113.67171,55.78749,TRUE
"7968","6-NW",303,"meters",-110.768616,59.842426,TRUE
"7969","827-NW",586,"meters",-111.114609,54.737556,TRUE
"7970","860-NW",583,"meters",-110.877342,54.539394,TRUE
"7971","994-NW",577,"meters",-110.260529,53.7266,TRUE
"7972","1119-NW",768,"meters",-112.840141,53.304233,TRUE
"7973","1152-NW",730,"meters",-112.614395,53.081832,TRUE
"7974","1153-NW",709,"meters",-112.365883,53.044696,TRUE
"7975","1212-NW",950,"meters",-114.195892,52.890835,TRUE
"7976","1264-NW",1429,"meters",-116.383934,52.716617,TRUE
"7977","1280-NW",782,"meters",-111.68856,52.20568,TRUE
"7978","1292-NW",1559,"meters",-116.379936,52.525878,TRUE
"7979","1307-NW",830,"meters",-112.009926,52.087726,TRUE
"7980","1308-NW",811,"meters",-111.69577,52.060646,TRUE
"7981","1381-NW",1020,"meters",-114.146881,51.787006,TRUE
"7982","1405-NW",1096,"meters",-114.218719,51.57692,TRUE
"7983","1420-NW",695,"meters",-110.062326,51.062633,TRUE
"7984","1438-NW",720,"meters",-111.487175,51.101787,TRUE
"7985","1480-NW",739,"meters",-111.83046,50.764926,TRUE
"7986","1481-NW",708,"meters",-111.609749,50.746772,TRUE
"7987","1482-NW",780,"meters",-111.315002,50.731811,TRUE
"7988","1576-NW",850,"meters",-111.309196,49.77964,TRUE
"7989","1605-NW",889,"meters",-112.838814,49.646911,TRUE
"7990","317-NW",309,"meters",-115.236893,58.089836,TRUE
"7991","35-NW",228,"meters",-111.631203,59.557568,TRUE
"7992","378-NW",431,"meters",-114.752853,57.655117,TRUE
"7993","417-NW",325,"meters",-111.831306,57.194435,TRUE
"7994","475-NW",501,"meters",-112.631226,56.959236,TRUE
"7995","481-NW",469,"meters",-110.673233,56.698806,TRUE
"7996","555-NW",550,"meters",-117.039635,56.762229,TRUE
"7997","5-NW",261,"meters",-111.13752,59.901664,TRUE
"7998","634-NW",691,"meters",-112.013794,55.959297,TRUE
"7999","636-NW",693,"meters",-111.402763,55.881408,TRUE
"8000","652-NW",692,"meters",-116.444389,56.165103,TRUE
"8001","691-NW",585,"meters",-113.99424,55.805694,TRUE
"8002","693-NW",588,"meters",-113.3946,55.743892,TRUE
"8003","6-NW",303,"meters",-110.768616,59.842426,TRUE
"8004","755-NW",665,"meters",-113.453072,55.346961,TRUE
"8005","828-NW",633,"meters",-110.820778,54.705142,TRUE
"8006","1027-NW",645,"meters",-110.263603,53.544391,TRUE
"8007","1194-NW",692,"meters",-110.093994,52.549476,TRUE
"8008","1211-NW",987,"meters",-114.499779,52.919757,TRUE
"8009","1278-NW",813,"meters",-112.278847,52.287441,TRUE
"8010","1280-NW",782,"meters",-111.68856,52.20568,TRUE
"8011","1335-NW",842,"meters",-112.400352,51.949348,TRUE
"8012","1406-NW",1010,"meters",-114.0187,51.565753,TRUE
"8013","1447-NW",1951,"meters",-115.221794,51.324001,TRUE
"8014","1467-NW",1524,"meters",-115.465797,51.19226,TRUE
"8015","1470-NW",1332,"meters",-114.706436,51.13845,TRUE
"8016","1496-NW",872,"meters",-113.013054,50.746158,TRUE
"8017","1513-NW",1009,"meters",-113.658997,50.600318,TRUE
"8018","1514-NW",985,"meters",-113.393295,50.614959,TRUE
"8019","1532-NW",1021,"meters",-113.659668,50.450141,TRUE
"8020","1546-NW",2172,"meters",-114.818291,50.40345,TRUE
"8021","1560-NW",810,"meters",-111.014114,49.918876,TRUE
"8022","1578-NW",983,"meters",-110.767006,49.69857,TRUE
"8023","1605-NW",889,"meters",-112.838814,49.646911,TRUE
"8024","1621-NW",1068,"meters",-113.165291,49.447513,TRUE
"8025","182-NW",245,"meters",-110.64372,58.5611,TRUE
"8026","18-NW",290,"meters",-110.840218,59.662021,TRUE
"8027","332-NW",541,"meters",-110.360809,57.578437,TRUE
"8028","346-NW",326,"meters",-115.381592,57.92984,TRUE
"8029","36-NW",231,"meters",-111.286217,59.510143,TRUE
"8030","377-NW",376,"meters",-115.019257,57.717964,TRUE
"8031","415-NW",550,"meters",-112.510162,57.246872,TRUE
"8032","445-NW",504,"meters",-112.584282,57.102642,TRUE
"8033","446-NW",416,"meters",-112.259789,57.059207,TRUE
"8034","447-NW",384,"meters",-111.88485,57.008949,TRUE
"8035","5-NW",261,"meters",-111.13752,59.901664,TRUE
"8036","619-NW",668,"meters",-116.711296,56.345371,TRUE
"8037","634-NW",691,"meters",-112.013794,55.959297,TRUE
"8038","636-NW",693,"meters",-111.402763,55.881408,TRUE
"8039","652-NW",692,"meters",-116.444389,56.165103,TRUE
"8040","653-NW",675,"meters",-116.120285,56.148235,TRUE
"8041","667-NW",670,"meters",-111.70414,55.709445,TRUE
"8042","691-NW",585,"meters",-113.99424,55.805694,TRUE
"8043","692-NW",588,"meters",-113.67171,55.78749,TRUE
"8044","723-NW",932,"meters",-113.688354,55.58533,TRUE
"8045","993-NW",571,"meters",-110.54866,53.771446,TRUE
"8046","994-NW",577,"meters",-110.260529,53.7266,TRUE
"8047","1025-NW",619,"meters",-110.883202,53.581031,TRUE
"8048","1088-NW",674,"meters",-112.158195,53.382904,TRUE
"8049","1120-NW",681,"meters",-112.539665,53.278839,TRUE
"8050","1152-NW",730,"meters",-112.614395,53.081832,TRUE
"8051","1225-NW",667,"meters",-110.432747,52.414051,TRUE
"8052","1291-NW",1814,"meters",-116.653679,52.590427,TRUE
"8053","1293-NW",1632,"meters",-116.083382,52.514469,TRUE
"8054","1308-NW",811,"meters",-111.69577,52.060646,TRUE
"8055","1336-NW",822,"meters",-112.057968,51.934284,TRUE
"8056","1426-NW",1418,"meters",-114.844032,51.522579,TRUE
"8057","1427-NW",1307,"meters",-114.585999,51.468898,TRUE
"8058","1437-NW",735,"meters",-111.760864,51.105411,TRUE
"8059","1447-NW",1951,"meters",-115.221794,51.324001,TRUE
"8060","1532-NW",1021,"meters",-113.659668,50.450141,TRUE
"8061","1560-NW",810,"meters",-111.014114,49.918876,TRUE
"8062","1579-NW",1087,"meters",-110.570435,49.674991,TRUE
"8063","1597-NW",1112,"meters",-110.295204,49.466655,TRUE
"8064","1647-NW",1927,"meters",-114.281158,49.219768,TRUE
"8065","18-NW",290,"meters",-110.840218,59.662021,TRUE
"8066","211-NW",288,"meters",-110.641006,58.377475,TRUE
"8067","348-NW",369,"meters",-114.615318,57.822563,TRUE
"8068","362-NW",504,"meters",-110.07328,57.377433,TRUE
"8069","36-NW",231,"meters",-111.286217,59.510143,TRUE
"8070","391-NW",513,"meters",-110.455292,57.260524,TRUE
"8071","445-NW",504,"meters",-112.584282,57.102642,TRUE
"8072","555-NW",550,"meters",-117.039635,56.762229,TRUE
"8073","635-NW",682,"meters",-111.675308,55.89463,TRUE
"8074","636-NW",693,"meters",-111.402763,55.881408,TRUE
"8075","722-NW",854,"meters",-114.071823,55.618637,TRUE
"8076","753-NW",687,"meters",-114.079887,55.416236,TRUE
"8077","1059-NW",641,"meters",-110.965874,53.442836,TRUE
"8078","1060-NW",610,"meters",-110.70417,53.388893,TRUE
"8079","1061-NW",666,"meters",-110.372124,53.320686,TRUE
"8080","1088-NW",674,"meters",-112.158195,53.382904,TRUE
"8081","1152-NW",730,"meters",-112.614395,53.081832,TRUE
"8082","1255-NW",680,"meters",-110.482674,52.231151,TRUE
"8083","1265-NW",1196,"meters",-116.084496,52.709812,TRUE
"8084","1308-NW",811,"meters",-111.69577,52.060646,TRUE
"8085","1322-NW",1626,"meters",-116.184082,52.360622,TRUE
"8086","1382-NW",957,"meters",-113.919395,51.740936,TRUE
"8087","1448-NW",1371,"meters",-114.874992,51.301685,TRUE
"8088","1459-NW",705,"meters",-111.830009,50.936084,TRUE
"8089","1494-NW",986,"meters",-113.578979,50.8376,TRUE
"8090","1534-NW",994,"meters",-113.142487,50.403221,TRUE
"8091","1578-NW",983,"meters",-110.767006,49.69857,TRUE
"8092","1597-NW",1112,"meters",-110.295204,49.466655,TRUE
"8093","1606-NW",945,"meters",-112.45948,49.574409,TRUE
"8094","1622-NW",973,"meters",-112.854454,49.471233,TRUE
"8095","1638-NW",1117,"meters",-113.153824,49.305336,TRUE
"8096","1647-NW",1927,"meters",-114.281158,49.219768,TRUE
"8097","17-NW",247,"meters",-111.143211,59.700065,TRUE
"8098","18-NW",290,"meters",-110.840218,59.662021,TRUE
"8099","318-NW",308,"meters",-114.909676,58.072975,TRUE
"8100","319-NW",316,"meters",-114.65097,58.031906,TRUE
"8101","346-NW",326,"meters",-115.381592,57.92984,TRUE
"8102","347-NW",358,"meters",-114.985161,57.864459,TRUE
"8103","376-NW",513,"meters",-115.406548,57.746974,TRUE
"8104","391-NW",513,"meters",-110.455292,57.260524,TRUE
"8105","416-NW",453,"meters",-112.114517,57.262725,TRUE
"8106","477-NW",475,"meters",-111.964401,56.868309,TRUE
"8107","619-NW",668,"meters",-116.711296,56.345371,TRUE
"8108","621-NW",613,"meters",-116.141838,56.331802,TRUE
"8109","634-NW",691,"meters",-112.013794,55.959297,TRUE
"8110","652-NW",692,"meters",-116.444389,56.165103,TRUE
